Fickett Score,GC content,CpG Islands,Transcript Length,ORF Length,ORF Ratio,Relative Codon Bias,Isoelectric Potential,Aromaticity,coding/noncoding
0.47859999999999997,0.4789297658862876,45,2990,333,333,0.38499543134075664,9.34122714996338,0.0783132530120482,0
0.3953,0.48574287143571787,22,1999,348,348,0.44992897298754086,9.033906364440917,0.0870870870870871,0
0.36920000000000003,0.4069494443574894,33,6389,225,225,0.2656105424992832,8.874476051330568,0.11178957256928135,0
0.518,0.4212678936605317,5,489,150,150,0.5955100690494641,8.353958320617679,0.0736196319018405,0
0.6135,0.4853658536585366,5,410,102,102,0.4577403066769812,9.503623008728027,0.044117647058823525,0
0.7678,0.4684317718940937,7,491,150,150,0.611402736218815,8.838244819641115,0.0736196319018405,0
0.39790000000000003,0.35414424111948334,3,929,261,261,0.47812598335063794,9.189017295837402,0.16828478964401294,0
0.4104,0.3625,1,320,75,75,0.6208890201471586,9.89333438873291,0.11320754716981132,0
0.3542,0.38250497017892643,15,2515,225,225,0.2689794866884363,9.519804573059083,0.09307875894988067,0
0.3899,0.39888017917133256,37,4465,159,159,0.2240248668790441,9.394026756286618,0.0907258064516129,0
0.3594,0.36266258607498086,15,2614,156,156,0.30731235196525364,9.609609031677245,0.09988518943742825,0
0.3729,0.38751625487646296,8,1538,210,210,0.34235373476022124,9.307639122009277,0.11741682974559686,0
0.3194,0.2759134973900075,1,1341,126,126,0.30582245961688614,9.092443656921386,0.14317673378076062,0
0.6453,0.5142487046632125,5,772,303,303,0.54944777349258,9.274308967590333,0.0933852140077821,0
0.3778,0.39466421343146274,8,2174,285,285,0.30076434783572825,9.076004219055175,0.11878453038674033,0
0.3844,0.406901509705248,6,1391,348,348,0.42436678824908425,9.417944526672365,0.09071274298056156,0
0.35409999999999997,0.41655420602789023,11,2223,135,135,0.31281336817677596,9.125064659118653,0.14035087719298245,0
0.44450000000000006,0.3972286374133949,9,1732,231,231,0.3290309152458408,8.97678737640381,0.1074523396880416,0
0.3834,0.4220994475138122,21,905,117,117,0.3643734082412031,9.424520301818848,0.0963455149501661,0
0.5109,0.4824016563146998,10,483,180,180,0.5784516702912439,9.446181678771975,0.11801242236024845,0
0.7165,0.4680753330271015,31,2177,192,192,0.33650223606604146,9.91299724578857,0.09655172413793103,0
0.44589999999999996,0.47639484978540775,8,466,180,180,0.5753403983175929,9.446568489074707,0.11612903225806451,0
0.6785,0.45434298440979953,10,449,186,186,0.5074808269794646,9.066849708557129,0.10067114093959731,0
0.3993,0.37990936555891236,7,1324,165,165,0.37174268871403426,8.640004539489748,0.12018140589569162,0
0.6687,0.4739776951672863,3,538,138,138,0.528593825856398,9.627531242370605,0.0446927374301676,0
0.4806,0.4364736387208297,11,1157,120,120,0.38207040278865234,9.566737556457518,0.0987012987012987,0
0.4485,0.43424536628420124,67,4532,249,249,0.2901388473725013,9.754856300354003,0.09403973509933775,0
0.45360000000000006,0.41006711409395974,23,1490,285,285,0.3554603990976999,9.88720989227295,0.09274193548387097,0
0.3844,0.4142094917158102,30,3561,228,228,0.3151575100448891,9.594587898254392,0.10025273799494525,0
0.7251,0.49015544041450776,6,965,477,477,0.4632697758220963,9.907388496398926,0.06542056074766354,0
0.3773,0.4199011997177135,16,1417,366,366,0.3280811265053303,9.155880546569826,0.09745762711864406,0
0.7688,0.514018691588785,5,321,321,321,0.6919260120532509,10.433128166198728,0.0849056603773585,0
0.35450000000000004,0.3419758605274922,6,2237,243,243,0.33813256324753027,9.333490943908693,0.14228187919463087,0
0.5433,0.39727891156462586,9,735,282,282,0.4715765234267346,9.10727138519287,0.09387755102040818,0
0.47270000000000006,0.442214790040877,21,2691,294,294,0.3108273822659182,8.772809410095213,0.11036789297658864,0
0.3499,0.29603399433427763,6,1412,258,258,0.26923102296096446,9.521093940734861,0.14893617021276595,0
0.34080000000000005,0.34632538297459764,243,30942,297,297,0.19707818830051016,9.764848899841308,0.11227457824316464,0
0.3488,0.3080920564216778,7,1347,186,186,0.33573128336765135,9.66253757476807,0.11804008908685969,0
0.6062,0.30335968379446643,2,1012,132,132,0.3103827192948072,10.573798179626461,0.0712166172106825,0
0.3138,0.292776886035313,10,3115,153,153,0.21388241315908063,9.90139293670654,0.12235067437379575,0
0.41100000000000003,0.2996575342465753,3,584,111,111,0.4232617243983581,9.07793827056885,0.211340206185567,0
0.3623,0.3705501618122977,12,3708,273,273,0.27419713646763233,9.5633207321167,0.11488673139158576,0
0.34850000000000003,0.33737244897959184,20,3136,222,222,0.24993443727910902,9.521416282653806,0.12631578947368421,0
0.5947,0.47674418604651164,15,1548,546,546,0.6544095556237537,10.045673179626462,0.09514563106796116,0
0.49460000000000004,0.47016011644832606,3,687,45,45,0.729931924908461,9.641972160339353,0.09170305676855894,0
0.5083,0.44686648501362397,6,734,309,309,0.6448194009895598,7.533064842224122,0.09876543209876543,0
0.40630000000000005,0.38095238095238093,1,294,123,123,0.6220347774799269,10.169388008117675,0.09278350515463916,0
0.37410000000000004,0.4031571034828364,22,3991,309,309,0.29079451035814974,8.683843040466307,0.09097744360902256,0
0.9282,0.4880597014925373,10,670,522,522,1.0353487144540434,8.518546104431152,0.09417040358744394,0
0.6570999999999999,0.45454545454545453,23,726,312,312,0.42412454946333233,9.638361930847168,0.06198347107438017,0
0.9935,0.49122807017543857,10,456,45,45,1.095010057041061,8.169643211364747,0.07894736842105263,0
1.0382,0.4922077922077922,13,770,72,72,0.9837469966234507,8.249648475646975,0.08984375,0
0.44589999999999996,0.4827175208581645,20,2517,324,324,0.3810694397729497,8.644775199890137,0.08104886769964242,0
0.3551,0.310013117621338,23,6861,276,276,0.17752842920792045,9.145887947082521,0.14167031045037165,0
0.46090000000000003,0.3412698412698413,4,756,108,108,0.4731074470040275,9.02204418182373,0.14285714285714285,0
0.3916,0.297765617875057,6,2193,243,243,0.23871957519258835,9.40672702789307,0.13406292749658003,0
0.3648,0.3366739743188224,15,3193,120,120,0.254421324016993,9.811137199401855,0.10244360902255639,0
0.40320000000000006,0.3615702479338843,14,3872,138,138,0.25332444384536323,10.18008975982666,0.08527131782945736,0
0.34400000000000003,0.32719973235195715,12,2989,222,222,0.25105806250532314,9.45404682159424,0.12148594377510039,0
0.3254,0.31950207468879666,6,3133,228,228,0.2724481287325182,9.541530418395993,0.14655172413793105,0
0.5971,0.32554517133956384,1,642,135,135,0.46290302175421694,10.078229713439939,0.11214953271028036,0
1.2541,0.5445103857566765,12,674,66,66,0.9656432558030033,7.04044132232666,0.03571428571428571,0
0.8306000000000001,0.3707865168539326,12,1424,429,429,0.5446306031116668,9.686519813537597,0.11814345991561181,0
0.8524,0.42168674698795183,13,1079,426,426,0.6035920591622501,6.252993965148925,0.09192200557103064,0
0.8524,0.42244525547445255,13,1096,429,429,0.6771506935206952,6.623299980163575,0.09041095890410958,0
0.9661000000000001,0.5179119754350051,15,977,582,582,1.1630761360231023,11.377461051940916,0.04923076923076923,0
0.9808,0.5181236673773987,22,938,492,492,0.7698465973627007,9.237046241760254,0.057692307692307696,0
0.9703999999999999,0.475705329153605,19,1276,492,492,0.7171741848059148,9.465780067443852,0.08705882352941177,0
1.1119,0.49812734082397003,19,1068,492,492,0.7505786254732965,9.679815101623536,0.0646067415730337,0
0.9288,0.4910233393177738,20,1114,492,492,0.8182893404911298,5.77787685394287,0.04851752021563342,0
1.0144,0.5038845726970034,14,901,498,498,0.9182475498877691,9.651126670837403,0.04666666666666667,0
0.5788,0.3423336547733848,21,3111,492,492,0.37113872203135023,9.282174110412598,0.13114754098360656,0
0.338,0.31330309901738473,7,2646,219,219,0.2411053349736365,9.311055946350098,0.13605442176870747,0
0.8753,0.43018159048215404,14,1597,492,492,0.5959010911027671,9.820936393737792,0.09774436090225563,0
0.8680000000000001,0.43162983425414364,13,1448,417,417,0.6431330354471032,9.551200675964353,0.11618257261410789,0
0.8240000000000001,0.4325284090909091,13,1408,417,417,0.622036582581295,9.836086463928222,0.10660980810234541,0
0.38300000000000006,0.4042299672326482,10,3357,258,258,0.298628999857933,8.48779468536377,0.11528150134048257,0
0.3652,0.4093420391762933,4,1991,222,222,0.3929867063481183,9.109914588928223,0.09351432880844646,0
0.37590000000000007,0.3776824034334764,7,3029,159,159,0.2718722363387558,9.203909492492677,0.10802775024777006,0
0.38470000000000004,0.4128279883381924,3,1715,297,297,0.35152232909120684,6.51610164642334,0.09982486865148862,0
0.34890000000000004,0.3605057842345978,14,3717,174,174,0.2672937000048401,9.191531562805174,0.0976594027441485,0
0.4142,0.4106529209621993,13,1164,249,249,0.3749641041087024,9.054342842102049,0.09278350515463918,0
0.3254,0.33877995642701525,9,1836,249,249,0.34598677364970154,9.699606895446777,0.12254901960784315,0
0.38300000000000006,0.38286852589641435,11,2510,249,249,0.30293119855340933,9.141375160217287,0.10167464114832536,0
0.475,0.4485514485514486,31,3003,318,318,0.35856238646079897,9.042803001403808,0.08191808191808192,0
1.0776,0.5098039215686274,14,408,96,96,0.5062160126804682,9.36611194610596,0.036764705882352935,0
0.343,0.34761357101782636,12,3478,234,234,0.26174246425058323,8.910127067565917,0.14840379637618636,0
0.40700000000000003,0.40432534085566524,18,2127,177,177,0.34865019719354784,9.25651569366455,0.11283497884344147,0
0.4019,0.45279307631786,34,2542,264,264,0.3401463933654243,9.177477455139162,0.10035419126328218,0
0.5,0.32590529247910865,1,359,81,81,0.6429706042510923,8.497207069396975,0.1512605042016807,0
0.6119,0.4945547725816784,21,1561,249,249,0.3929450591873229,9.32388515472412,0.04423076923076923,0
0.5654,0.4870992963252541,20,1279,249,249,0.37708942140095436,9.316793632507324,0.051643192488262914,0
0.6217,0.4971209213051823,7,521,249,249,0.5927931867325642,7.008440971374512,0.05202312138728323,0
0.4681,0.4564505566470203,15,1527,258,258,0.4408673916978296,9.64571132659912,0.08447937131630648,0
0.4744,0.47419986936642716,10,1531,174,174,0.459881036603351,9.342065238952639,0.09411764705882353,0
0.5069,0.47901234567901235,5,405,129,129,0.7058171555552339,8.989616584777831,0.07407407407407407,0
0.5388,0.49324324324324326,22,1036,285,285,0.40899081496132017,10.354541206359862,0.06666666666666667,0
0.5687,0.5032537960954447,12,461,84,84,0.5791989172784,9.846336936950681,0.12418300653594772,0
0.5951,0.4824561403508772,3,342,72,72,0.7678550366855814,8.330685234069826,0.12280701754385964,0
0.6091,0.514792899408284,2,338,93,93,0.616534687958403,10.142053413391114,0.125,0
0.49369999999999997,0.48623853211009177,5,436,177,177,0.5022965846082708,9.470937538146973,0.04827586206896552,0
1.0181000000000002,0.5167785234899329,1,149,0,0,0.0,0.0,0.0,0
0.41569999999999996,0.454242928452579,7,601,138,138,0.5184771136524309,7.627872276306152,0.115,0
0.44329999999999997,0.47634440199823685,95,3403,327,327,0.2797699498287338,9.226344490051268,0.10758377425044091,0
0.6307999999999999,0.5439882697947214,17,682,252,252,0.5850724824616691,9.116103553771975,0.05286343612334802,0
0.45249999999999996,0.46256239600665555,4,601,243,243,0.6303940762400861,8.490373420715333,0.09,0
0.4167,0.413135593220339,1,472,120,120,0.5413285668709555,5.87114963531494,0.19230769230769232,0
0.6776,0.5251798561151079,12,556,129,129,0.5699460110289409,8.778031349182129,0.08108108108108109,0
0.7234,0.5320088300220751,11,453,159,159,0.6080479702432187,8.557033729553225,0.09271523178807947,0
0.7582,0.3746958637469586,2,411,72,72,0.6013337654773672,8.989100837707518,0.13138686131386862,0
0.4229,0.4693708609271523,25,1208,123,123,0.36494036518889317,9.496982765197757,0.0845771144278607,0
0.4665,0.4606879606879607,7,1628,336,336,0.4639221120608037,9.650997734069826,0.08487084870848709,0
0.7781,0.5248447204968945,24,966,666,666,0.4660417452186252,10.538018226623535,0.059006211180124224,0
0.3901,0.442102381604161,48,3653,198,198,0.3074253303125001,8.31521282196045,0.1018898931799507,0
0.684,0.4877384196185286,12,734,207,207,0.5356973486825416,10.192338752746583,0.04918032786885246,0
0.4245,0.44037102473498235,25,2264,207,207,0.354648803217662,10.185118293762208,0.07427055702917772,0
0.6158,0.4941860465116279,11,688,207,207,0.4521204305445099,10.822259330749514,0.07894736842105263,0
0.6567000000000001,0.4822954822954823,12,819,207,207,0.4682764472614773,8.914704322814941,0.05860805860805861,0
0.7361,0.4734848484848485,10,792,327,327,0.4990004282086429,9.155171394348145,0.06818181818181819,0
0.6194999999999999,0.4557547715442452,17,1729,327,327,0.38832433667010147,9.22976131439209,0.07465277777777778,0
0.46569999999999995,0.47418210484824597,36,2537,327,327,0.3318760648170287,9.853363990783691,0.06982248520710059,0
0.7263,0.6105263157894737,23,380,69,69,0.46806858682651575,11.744672966003417,0.031746031746031744,0
0.49989999999999996,0.42832167832167833,10,572,117,117,0.482375109383119,8.490244483947755,0.0736842105263158,0
0.6970000000000001,0.75,19,148,0,0,0.0,0.0,0.0,0
0.4229,0.4683812405446294,43,3305,363,363,0.3639679378140095,9.699284553527832,0.09536784741144413,0
0.5217,0.5109207708779443,39,2335,312,312,0.39035245193178003,9.494210624694826,0.08483290488431877,0
0.5105999999999999,0.5195729537366548,10,562,312,312,0.6021565791464327,9.36546726226807,0.1122994652406417,0
0.4733,0.5039872408293461,13,1254,330,330,0.48917433917000586,7.332480049133301,0.07434052757793765,0
0.389,0.44734779200418084,37,3827,330,330,0.3034032482743334,9.185987281799317,0.0988235294117647,0
0.4288,0.4596651445966514,4,657,144,144,0.5282381843904882,5.116725730895996,0.1095890410958904,0
0.3839,0.4391815081470254,19,2639,234,234,0.31083868569363293,9.087157249450684,0.08646188850967007,0
0.5363,0.48239771646051377,17,2102,240,240,0.41304696250516537,9.817970848083494,0.08857142857142856,0
0.3775,0.4500282326369283,19,1771,375,375,0.4113199175421818,9.392995262145995,0.1135593220338983,0
0.48719999999999997,0.4668171557562077,33,2215,183,183,0.3630762754159067,9.647967720031737,0.0840108401084011,0
0.5428000000000001,0.4737516005121639,31,1562,225,225,0.3857997073650403,9.831186866760252,0.06923076923076923,0
0.4768,0.4865134865134865,24,1001,138,138,0.41183965635725217,9.369464302062987,0.07507507507507508,0
0.6181,0.5111386138613861,21,808,225,225,0.4963126260292454,8.715690422058106,0.05947955390334572,0
0.7207,0.5484764542936288,13,361,108,108,0.6515759188507051,5.188854408264159,0.05,0
0.36750000000000005,0.36919388672460296,15,3337,207,207,0.27962215332361007,9.395122718811034,0.11061151079136691,0
0.34900000000000003,0.34762633996937214,11,3265,258,258,0.2840629021093659,9.051054954528809,0.1323529411764706,0
0.4964,0.5546218487394958,16,357,78,78,0.5815708476112902,6.456193351745605,0.06722689075630252,0
0.4139,0.4809547993905536,34,1969,450,450,0.3409381823381099,9.31144275665283,0.07164634146341464,0
0.8005,0.6336056009334889,68,857,48,48,0.508916074628581,11.003157615661618,0.0456140350877193,0
0.42919999999999997,0.45666423889293517,24,1373,201,201,0.33008940082180027,8.986328697204591,0.08533916849015316,0
0.4215,0.45993031358885017,21,1148,201,201,0.3200911552049419,9.076713371276856,0.08900523560209425,0
0.6144,0.46944444444444444,13,720,201,201,0.4583240680338434,9.078002738952637,0.0875,0
0.48419999999999996,0.5035294117647059,20,850,132,132,0.4333025015737364,9.605289649963382,0.06713780918727916,0
0.628,0.5135135135135135,13,481,207,207,0.6536675105351528,9.553779411315915,0.05625,0
0.4508,0.49456152277362336,65,2942,327,327,0.3213794193780397,9.684198951721193,0.08265306122448979,0
0.4633,0.43283582089552236,20,1139,300,300,0.4349421476656914,9.576021003723145,0.08443271767810026,0
0.5115,0.4552238805970149,7,536,162,162,0.4517385930535307,9.354378700256348,0.11235955056179775,0
0.4771,0.449438202247191,9,534,267,267,0.5662517409588017,9.742349433898926,0.06741573033707865,0
0.4215,0.44339622641509435,16,1060,177,177,0.42208682194063507,9.493888282775881,0.11898016997167138,0
0.3917,0.4360487996851633,18,2541,201,201,0.3023542645566266,8.315728569030764,0.13931523022432113,0
0.432,0.4318471337579618,11,785,198,198,0.4164471906025782,9.678396797180177,0.06130268199233717,0
0.5007,0.43131462333825704,11,677,198,198,0.41310805368980796,10.139539146423338,0.057777777777777775,0
0.4613,0.47577092511013214,20,1589,234,234,0.321803739343957,8.577985954284667,0.08884688090737239,0
0.4108,0.4473358116480793,7,807,108,108,0.4438507069197224,9.068912696838382,0.0892193308550186,0
0.4229,0.4573110893032385,9,1019,183,183,0.4833565416579646,9.217125511169431,0.08849557522123894,0
0.488,0.48328267477203646,9,658,135,135,0.46892153101170386,6.409869575500489,0.1050228310502283,0
0.3873,0.45068582625734815,17,1531,333,333,0.3667899113135089,6.836332511901856,0.10588235294117647,0
0.4407,0.45497953615279674,17,1466,333,333,0.3962789802888682,7.006053733825683,0.09836065573770492,0
0.6473,0.43684992570579495,8,673,162,162,0.5445852123541113,6.912837791442871,0.13839285714285715,0
0.4344,0.4955357142857143,9,896,195,195,0.5401167729643619,9.758530998229979,0.050335570469798654,0
0.3834,0.4198524480214621,7,1491,219,219,0.4230839837333764,8.95261173248291,0.08450704225352113,0
0.408,0.4196151458721291,7,1611,219,219,0.389977710004632,9.865548515319823,0.09328358208955223,0
0.5001,0.4731958762886598,6,970,204,204,0.5830875404912486,9.945618247985841,0.05590062111801242,0
0.4263,0.473159509202454,10,1304,150,150,0.39285814360776805,9.312732124328612,0.11059907834101382,0
0.3967,0.44728079911209767,5,901,132,132,0.519738371227354,8.69409351348877,0.07333333333333333,0
0.4635,0.47771317829457366,10,1032,216,216,0.42753903378556823,8.209742546081543,0.061046511627906974,0
0.4583,0.4768472906403941,10,1015,129,129,0.5088951194944564,9.767169761657712,0.09467455621301775,0
0.7202000000000001,0.48028673835125446,6,558,129,129,0.5976060822210025,8.96382923126221,0.07526881720430108,0
0.7328999999999999,0.4107142857142857,2,336,72,72,0.6949953496666994,10.13657360076904,0.08108108108108109,0
0.4771,0.4423963133640553,7,434,150,150,0.5619496798415766,8.761527442932131,0.0763888888888889,0
0.7187999999999999,0.4382716049382716,4,324,153,153,0.612955147738713,9.024365043640138,0.06481481481481481,0
0.5480999999999999,0.4164926931106472,6,958,162,162,0.45637341966592593,9.562224769592284,0.08463949843260188,0
0.38780000000000003,0.4081237911025145,10,517,75,75,0.49590564105236434,8.783382225036618,0.08139534883720931,0
0.43860000000000005,0.364,11,1000,114,114,0.31514801372716694,8.378907585144042,0.14414414414414414,0
0.3773,0.400711743772242,8,1405,195,195,0.3477739219133982,8.12954387664795,0.12393162393162394,0
0.36660000000000004,0.41086587436332767,5,1178,195,195,0.3934085356493615,9.395831871032716,0.10204081632653061,0
0.38470000000000004,0.41914191419141916,1,606,135,135,0.5485765060657262,8.619439125061039,0.08415841584158416,0
0.3885,0.39540816326530615,33,3136,174,174,0.2744308159823088,9.704699897766112,0.09090909090909091,0
0.4265,0.42691256830601093,22,1464,150,150,0.37234960725914656,8.917218589782717,0.11680327868852458,0
0.5433,0.525,11,720,246,246,0.5701005650706203,9.29777545928955,0.06276150627615062,0
0.3718,0.4159967845659164,30,2488,228,228,0.2899011753825671,9.152657127380369,0.09288299155609167,0
0.6057,0.4478594950603732,18,911,117,117,0.38112263911566857,9.96070384979248,0.0726072607260726,0
0.484,0.5465994962216625,12,397,117,117,0.5350547906522802,10.938109016418458,0.06060606060606061,0
0.503,0.4695201037613489,10,771,255,255,0.44620729913330237,9.182763862609864,0.0703125,0
0.4707,0.42783505154639173,4,388,126,126,0.6376480434884237,9.666534614562988,0.06976744186046512,0
0.41240000000000004,0.3618881118881119,5,572,222,222,0.5353942160179492,8.762365531921386,0.1368421052631579,0
0.4174999999999999,0.4429530201342282,4,149,48,48,0.8930569544762712,10.064691352844235,0.08163265306122448,0
0.4229,0.4601078167115903,72,3710,258,258,0.3780834631394778,9.91299724578857,0.09951456310679611,0
0.4396,0.446985446985447,31,1924,198,198,0.4263132559234186,9.551974296569824,0.09516380655226209,0
0.45239999999999997,0.44734251968503935,30,2032,309,309,0.3929128911952,9.871801948547361,0.09010339734121123,0
0.4805,0.4507042253521127,24,1846,309,309,0.4157899422476554,9.859295082092284,0.08780487804878048,0
0.4731,0.45218492716909436,23,1579,180,180,0.4027133012333344,9.770779991149901,0.08365019011406843,0
0.4624,0.450255827174531,23,1759,180,180,0.42260976414450413,9.812619972229005,0.09215017064846416,0
0.48569999999999997,0.44767844767844767,20,1443,174,174,0.37064892298018504,9.383131599426267,0.062370062370062374,0
0.4082,0.4479911942762796,72,5451,309,309,0.29810033413980297,9.389707374572755,0.10401761144744083,0
0.4522,0.4523809523809524,1,294,33,33,0.8595755241536636,9.257805061340331,0.13402061855670103,0
0.6291,0.5175257731958763,6,485,246,246,0.6443149650887607,9.475772666931153,0.06832298136645962,0
0.4478,0.4599659284497445,4,587,174,174,0.5189896909709475,6.8075151443481445,0.08717948717948718,0
0.41320000000000007,0.3968437259430331,11,2598,180,180,0.26789333946903215,9.195593070983886,0.09353348729792149,0
0.4256,0.40350877192982454,2,228,117,117,0.7392614614337967,9.607417106628418,0.10526315789473684,0
0.364,0.40860215053763443,39,4464,180,180,0.3005628675963974,9.56480350494385,0.09408602150537634,0
0.7049,0.44321329639889195,5,361,111,111,0.5216881279405245,6.126697731018066,0.11666666666666667,0
0.4517,0.444942979996261,67,5349,318,318,0.3238089454034203,9.46771411895752,0.09141895681435783,0
0.45099999999999996,0.4614785992217899,18,1285,318,318,0.40824912219587106,9.568220329284667,0.0911214953271028,0
0.42500000000000004,0.43605236656596175,10,993,186,186,0.42812092325376283,9.225119590759277,0.09365558912386707,0
0.5037,0.5075757575757576,5,264,33,33,0.6488190294033824,6.3697412490844725,0.06818181818181818,0
0.5384,0.47333333333333333,9,750,129,129,0.5025278156429767,9.20764865875244,0.084,0
0.4612,0.4396135265700483,12,1449,132,132,0.35235313666580326,9.37217197418213,0.08074534161490683,0
0.4355,0.4722662440570523,8,631,129,129,0.5156768075339793,9.1625207901001,0.07142857142857142,0
0.4355,0.4587628865979381,14,1358,168,168,0.4493398180278598,9.425164985656739,0.09513274336283187,0
0.3953,0.44455544455544455,21,2002,207,207,0.3920847726462453,8.927340126037599,0.08695652173913043,0
0.5293,0.41901408450704225,4,568,117,117,0.5448848547735186,9.100695610046387,0.07936507936507936,0
0.3438,0.3519676351599853,10,2719,252,252,0.30750954089413374,9.287911796569823,0.09713024282560706,0
0.36920000000000003,0.39471106758080315,7,1021,360,360,0.36071910951089725,9.238271141052245,0.07941176470588235,0
0.48899999999999993,0.43457943925233644,13,642,60,60,0.5341726109180425,9.86658000946045,0.12149532710280372,0
0.47969999999999996,0.4400684931506849,27,1168,327,327,0.46044393873986156,9.486474418640139,0.08226221079691518,0
0.6027999999999999,0.41935483870967744,12,527,207,207,0.5867855323650915,9.657057762145996,0.12,0
0.5620999999999999,0.417910447761194,12,536,213,213,0.586100593417977,9.787219429016112,0.11797752808988764,0
0.524,0.41965678627145087,14,641,219,219,0.5442215340498704,10.064755821228026,0.11737089201877934,0
0.4511,0.44481981981981983,22,888,375,375,0.5183316256972383,9.705860328674316,0.07770270270270271,0
0.6179,0.43940990516332984,21,949,312,312,0.5357963938976678,8.960347938537598,0.08227848101265822,0
0.3827,0.44097560975609756,25,1025,459,459,0.49198035644764637,9.798565864562985,0.10263929618768329,0
0.49110000000000004,0.4142614601018676,13,589,120,120,0.5923031869395721,8.692159461975098,0.10714285714285714,0
0.6005,0.4096153846153846,12,520,117,117,0.6414622978537492,9.495564460754395,0.08139534883720931,0
0.6807000000000001,0.4369747899159664,17,714,204,204,0.401485399974012,10.133414649963381,0.11764705882352941,0
0.5575,0.44858156028368795,15,564,195,195,0.5041146201700482,10.18763256072998,0.10106382978723405,0
0.7604999999999998,0.4367816091954023,12,435,117,117,0.6151456385442489,9.300031852722167,0.06206896551724138,0
0.41200000000000003,0.4025872206977656,13,2551,222,222,0.3141533558919709,9.852203559875488,0.07176470588235294,0
0.42649999999999993,0.43471918307804525,14,1371,258,258,0.3992100321590313,9.701089668273926,0.08971553610503283,0
0.5084,0.40524781341107874,11,1372,147,147,0.4885885185594696,7.264614295959473,0.1137855579868709,0
0.7628999999999999,0.41899441340782123,4,537,96,96,0.6223325112586591,9.06259479522705,0.08379888268156424,0
0.6025,0.5089820359281437,6,501,141,141,0.5050189524214335,9.194497108459473,0.05389221556886227,0
0.4044,0.42967542503863987,6,647,186,186,0.5429254772540315,6.9881494522094725,0.06046511627906977,0
0.5251,0.44931506849315067,5,365,102,102,0.6316044969511956,8.831669044494632,0.05785123966942149,0
0.5977,0.4863013698630137,7,438,159,159,0.5082659576635813,10.080292701721191,0.02054794520547945,0
0.34330000000000005,0.3294930875576037,1,434,66,66,0.5319616878442008,9.610704994201662,0.1388888888888889,0
0.5269999999999999,0.4430379746835443,9,632,150,150,0.4258905242111166,9.784769630432127,0.09047619047619047,0
0.5363,0.47704590818363274,9,501,144,144,0.594840021700721,9.978819465637208,0.04790419161676647,0
0.5342,0.35737704918032787,4,305,72,72,0.5128335158111919,9.302997398376462,0.11881188118811882,0
0.6228,0.4235294117647059,5,340,102,102,0.588077050520303,5.894396781921387,0.09734513274336283,0
0.9031,0.5447570332480819,8,391,84,84,0.8164316950711961,9.34116268157959,0.038461538461538464,0
0.49119999999999997,0.47494033412887826,21,2095,351,351,0.38146524095790846,8.585206413269042,0.07890961262553803,0
0.4942,0.4653700189753321,30,2108,285,285,0.37723124540064656,9.706505012512206,0.05698005698005698,0
0.6324,0.5,9,380,231,231,0.6577007967463078,9.025976753234861,0.07936507936507936,0
0.5051,0.4597156398104265,7,633,303,303,0.49327806069908653,9.615991401672364,0.08056872037914692,0
0.5961000000000001,0.4793608521970706,6,751,204,204,0.5177823184018198,9.356119346618652,0.088,0
0.5781000000000001,0.46924603174603174,11,1008,126,126,0.4610454769393355,9.748280525207516,0.05654761904761904,0
0.4834,0.44392678868552415,24,3005,195,195,0.3221208551715615,9.618376731872559,0.08491508491508491,0
0.7295,0.47412587412587415,4,715,219,219,0.45877139513803367,5.475493431091309,0.07142857142857142,0
0.5144,0.4735973597359736,41,1818,309,309,0.37448040668235794,6.972405052185059,0.0726072607260726,0
0.593,0.4855371900826446,18,484,165,165,0.46551350782985623,7.193906593322754,0.08074534161490683,0
0.5068,0.4741539605801413,49,2689,189,189,0.308282526973398,9.338970756530763,0.09040178571428571,0
0.4738,0.6254752851711026,38,526,261,261,0.5809667087962673,11.523288536071778,0.04,0
0.5226,0.5154738878143134,36,2068,300,300,0.3337187466974687,8.442086601257326,0.06821480406386066,0
0.4919,0.4900181488203267,30,1653,273,273,0.4534309540906114,9.398410606384278,0.06533575317604357,0
0.3806,0.42955326460481097,28,2037,180,180,0.36929774278094696,9.29900035858154,0.12665684830633284,0
0.4267,0.42662389735364875,6,1247,177,177,0.436284416062779,9.23530559539795,0.09156626506024096,0
0.42400000000000004,0.4,15,1460,141,141,0.3744595271580746,8.892075920104983,0.13580246913580246,0
0.40540000000000004,0.4222222222222222,8,540,165,165,0.5143468291781539,9.52960376739502,0.11666666666666667,0
0.3688,0.3869649805447471,104,5140,354,354,0.3135771975778747,9.6257905960083,0.15128504672897197,0
0.5186,0.4410430839002268,32,882,150,150,0.42509197769805773,9.52534885406494,0.09523809523809523,0
0.3773,0.41304347826086957,14,552,150,150,0.5112296729983512,9.323369407653807,0.11956521739130435,0
0.45330000000000004,0.4225352112676056,22,710,150,150,0.4431371581582628,9.833120918273924,0.1271186440677966,0
0.4846000000000001,0.4641943734015345,43,782,207,207,0.41976754358018886,10.234049797058105,0.11153846153846154,0
0.5223,0.43898305084745765,23,590,150,150,0.4695360480104207,10.022271156311035,0.09230769230769231,0
0.37970000000000004,0.351628895184136,12,2824,219,219,0.3206450236835878,8.014983558654787,0.15409139213602552,0
0.4071,0.35648148148148145,2,432,108,108,0.5917321565019076,5.521987724304198,0.05555555555555555,0
0.497,0.6112469437652812,44,409,207,207,0.5221337006120772,10.176350593566895,0.0661764705882353,0
